,text,entityTag
86895,v,1
86896,Carlisle,0
86897,",",1
86898,Hull,0
86899,v,1
86900,Barnet,0
86901,",",1
86902,Leyton,0
86903,Orient,0
86904,v,1
86905,Hartlepool,0
86906,",",1
86907,Mansfield,0
86908,v,1
86909,Rochdale,0
86910,",",1
86911,Scarborough,0
86912,v,1
86913,Northampton,0
86914,",",1
86915,Torquay,0
86916,v,1
86917,Exeter,0
86918,",",1
86919,Wigan,0
86920,v,1
86921,Chester,0
86922,.,1
86923,Scottish,2
86924,division,1
86925,one,1
86926,-,1
86927,East,0
86928,Fife,0
86929,v,1
86930,Clydebank,0
86931,",",1
86932,Greenock,0
86933,Morton,0
86934,v,1
86935,Falkir,0
86936,",",1
86937,Partick,0
86938,v,1
86939,St,0
86940,Mirren,0
86941,",",1
86942,St,0
86943,Johnstone,0
86944,v,1
86945,Airdrieonians,0
86946,",",1
86947,Stirling,0
86948,v,1
86949,Dundee,0
86950,.,1
86951,Scottish,2
86952,division,1
86953,two,1
86954,-,1
86955,Ayr,0
86956,v,1
86957,Berwick,0
86958,",",1
86959,Clyde,0
86960,v,1
86961,Queen,0
86962,of,0
86963,the,0
86964,South,0
86965,",",1
86966,Dumbarton,0
86967,v,1
86968,Brechin,0
86969,",",1
86970,Livingston,0
86971,v,1
86972,Hamilton,0
86973,",",1
86974,Stenhousemuir,0
86975,v,1
86976,Stranraer,0
86977,.,1
86978,Scottish,2
86979,division,1
86980,three,1
86981,-,1
86982,Albion,0
86983,v,1
86984,Cowdenbeath,0
86985,",",1
86986,Arbroath,0
86987,v,1
86988,East,0
86989,Stirling,0
86990,",",1
86991,Inverness,0
86992,v,1
86993,Alloa,0
86994,",",1
86995,Montrose,0
86996,v,1
86997,Ross,0
86998,County,0
86999,",",1
87000,Queen,0
87001,'s,0
87002,Park,0
87003,v,1
87004,Forfar,0
87005,.,1
87006,Sunday,1
87007,",",1
87008,September,1
87009,1,1
87010,:,1
87011,English,2
87012,division,1
87013,one,1
87014,-,1
87015,Queens,0
87016,Park,0
87017,Rangers,0
87018,v,1
87019,Bolton,0
87020,.,1
87021,-DOCSTART-,1
87022,SOCCER,1
87023,-,1
87024,COSTA,4
87025,RICA,4
87026,AND,1
87027,CHILE,4
87028,DRAW,1
87029,1-1,1
87030,IN,1
87031,FRIENDLY,1
87032,.,1
87033,LIBERIA,4
87034,",",1
87035,Costa,4
87036,Rica,4
87037,1996-08-26,1
87038,Costa,4
87039,Rica,4
87040,and,1
87041,Chile,4
87042,drew,1
87043,1-1,1
87044,(,1
87045,halftime,1
87046,1-0,1
87047,),1
87048,in,1
87049,a,1
87050,friendly,1
87051,soccer,1
87052,international,1
87053,on,1
87054,Sunday,1
87055,.,1
87056,Scorers,1
87057,:,1
87058,Costa,4
87059,Rica,4
87060,-,1
87061,Ronaldo,3
87062,Gonzalez,3
87063,(,1
87064,10th,1
87065,minute,1
87066,",",1
87067,penalty,1
87068,Chile,4
87069,-,1
87070,Marcelo,3
87071,Salas,3
87072,(,1
87073,80th,1
87074,),1
87075,Attendance,1
87076,:,1
87077,"8,000",1
87078,-DOCSTART-,1
87079,SOCCER,1
87080,-,1
87081,SEYCHELLES,4
87082,FAIL,1
87083,IN,1
87084,BID,1
87085,FOR,1
87086,HISTORIC,1
87087,VICTORY,1
87088,.,1
87089,Mark,3
87090,Gleeson,3
87091,JOHANNESBURG,4
87092,1996-08-26,1
87093,The,1
87094,tiny,1
87095,islands,1
87096,of,1
87097,the,1
87098,Seychelles,4
87099,failed,1
87100,to,1
87101,make,1
87102,soccer,1
87103,history,1
87104,at,1
87105,the,1
87106,weekend,1
87107,when,1
87108,they,1
87109,bowed,1
87110,out,1
87111,of,1
87112,the,1
87113,preliminary,1
87114,rounds,1
87115,of,1
87116,the,1
87117,African,2
87118,Nations,2
87119,Cup,2
87120,.,1
87121,Trailing,1
87122,fellow,1
87123,Indian,4
87124,Ocean,4
87125,islanders,1
87126,Mauritius,4
87127,1-0,1
87128,from,1
87129,the,1
87130,first,1
87131,leg,1
87132,",",1
87133,they,1
87134,were,1
87135,held,1
87136,to,1
87137,a,1
87138,1-1,1
87139,draw,1
87140,at,1
87141,home,1
87142,on,1
87143,Saturday,1
87144,despite,1
87145,playing,1
87146,against,1
87147,10,1
87148,men,1
87149,for,1
87150,most,1
87151,of,1
87152,the,1
87153,match,1
87154,.,1
87155,The,1
87156,2-1,1
87157,aggregate,1
87158,took,1
87159,Mauritius,4
87160,into,1
87161,the,1
87162,group,1
87163,phase,1
87164,of,1
87165,the,1
87166,qualifiers,1
87167,for,1
87168,the,1
87169,1998,1
87170,finals,1
87171,",",1
87172,and,1
87173,kept,1
87174,up,1
87175,the,1
87176,Seychelles,4
87177,',1
87178,record,1
87179,of,1
87180,never,1
87181,having,1
87182,won,1
87183,an,1
87184,official,1
87185,match,1
87186,in,1
87187,their,1
87188,10,1
87189,years,1
87190,of,1
87191,FIFA,0
87192,membership,1
87193,.,1
87194,The,1
87195,Seychelles,4
87196,must,1
87197,have,1
87198,thought,1
87199,they,1
87200,were,1
87201,on,1
87202,course,1
87203,for,1
87204,a,1
87205,historic,1
87206,breakthrough,1
87207,when,1
87208,Mauritian,2
87209,midfielder,1
87210,Andre,3
87211,Caboche,3
87212,was,1
87213,sent,1
87214,off,1
87215,for,1
87216,a,1
87217,crude,1
87218,tackle,1
87219,in,1
87220,the,1
87221,19th,1
87222,minute,1
87223,.,1
87224,But,1
87225,the,1
87226,visitors,1
87227,responded,1
87228,to,1
87229,the,1
87230,setback,1
87231,immediately,1
87232,--,1
87233,veteran,1
87234,striker,1
87235,Ashley,3
87236,Mocude,3
87237,scoring,1
87238,a,1
87239,minute,1
87240,later,1
87241,to,1
87242,give,1
87243,them,1
87244,a,1
87245,two-goal,1
87246,aggregate,1
87247,lead,1
87248,.,1
87249,Although,1
87250,Danny,3
87251,Rose,3
87252,'s,1
87253,50th-minute,1
87254,equaliser,1
87255,gave,1
87256,the,1
87257,Seychellois,2
87258,renewed,1
87259,hope,1
87260,they,1
87261,could,1
87262,not,1
87263,find,1
87264,the,1
87265,net,1
87266,again,1
87267,and,1
87268,were,1
87269,eliminated,1
87270,.,1
87271,Mauritius,4
87272,now,1
87273,play,1
87274,in,1
87275,group,1
87276,seven,1
87277,of,1
87278,the,1
87279,qualifiers,1
87280,against,1
87281,Malawi,4
87282,",",1
87283,Mozambique,4
87284,and,1
87285,favourites,1
87286,Zambia,4
87287,.,1
87288,Namibia,4
87289,",",1
87290,who,1
87291,drew,1
87292,0-0,1
87293,with,1
87294,Botswana,4
87295,in,1
87296,their,1
87297,first,1
87298,leg,1
87299,",",1
87300,won,1
87301,the,1
87302,second,1
87303,leg,1
87304,in,1
87305,Windhoek,4
87306,6-0,1
87307,to,1
87308,stretch,1
87309,their,1
87310,unbeaten,1
87311,run,1
87312,to,1
87313,eight,1
87314,matches,1
87315,and,1
87316,continue,1
87317,their,1
87318,remarkable,1
87319,progress,1
87320,on,1
87321,the,1
87322,African,2
87323,soccer,1
87324,stage,1
87325,.,1
87326,They,1
87327,now,1
87328,play,1
87329,in,1
87330,group,1
87331,five,1
87332,with,1
87333,Cameroon,4
87334,",",1
87335,Gabon,4
87336,and,1
87337,Kenya,4
87338,.,1
87339,German-based,1
87340,striker,1
87341,Bachirou,3
87342,Salou,3
87343,returned,1
87344,home,1
87345,to,1
87346,Togo,4
87347,to,1
87348,score,1
87349,the,1
87350,decisive,1
87351,only,1
87352,goal,1
87353,of,1
87354,their,1
87355,tie,1
87356,against,1
87357,Congo,4
87358,.,1
87359,Salou,3
87360,",",1
87361,who,1
87362,plays,1
87363,for,1
87364,MSV,0
87365,Duisburg,0
87366,in,1
87367,the,1
87368,Bundesliga,2
87369,",",1
87370,scored,1
87371,in,1
87372,the,1
87373,53rd,1
87374,minute,1
87375,of,1
87376,Sunday,1
87377,'s,1
87378,match,1
87379,in,1
87380,Lome,4
87381,for,1
87382,a,1
87383,1-0,1
87384,aggregate,1
87385,win,1
87386,which,1
87387,takes,1
87388,his,1
87389,side,1
87390,into,1
87391,group,1
87392,six,1
87393,",",1
87394,where,1
87395,they,1
87396,will,1
87397,meet,1
87398,Liberia,4
87399,",",1
87400,Tanzania,4
87401,and,1
87402,Zaire,4
87403,.,1
87404,Ethiopia,4
87405,needed,1
87406,a,1
87407,penalty,1
87408,shoot-out,1
87409,in,1
87410,Addis,4
87411,Ababa,4
87412,to,1
87413,overcome,1
87414,Uganda,4
87415,after,1
87416,a,1
87417,2-2,1
87418,aggregate,1
87419,scoreline,1
87420,.,1
87421,Both,1
87422,legs,1
87423,ended,1
87424,1-1,1
87425,before,1
87426,Ethiopia,4
87427,won,1
87428,the,1
87429,spot,1
87430,kick,1
87431,decider,1
87432,4-2,1
87433,.,1
87434,Uganda,4
87435,'s,1
87436,elimination,1
87437,follows,1
87438,their,1
87439,humiliating,1
87440,5-1,1
87441,aggregate,1
87442,defeat,1
87443,by,1
87444,Angola,4
87445,in,1
87446,June,1
87447,'s,1
87448,World,2
87449,Cup,2
87450,qualifying,1
87451,preliminaries,1
87452,.,1
87453,The,1
87454,other,1
87455,preliminary,1
87456,round,1
87457,second,1
87458,leg,1
87459,match,1
87460,",",1
87461,between,1
87462,Mauritania,4
87463,and,1
87464,Benin,4
87465,in,1
87466,Nouakchott,4
87467,",",1
87468,was,1
87469,postponed,1
87470,until,1
87471,Friday,1
87472,.,1
87473,Benin,4
87474,won,1
87475,the,1
87476,first,1
87477,leg,1
87478,4-1,1
87479,.,1
87480,-DOCSTART-,1
87481,SOCCER,1
87482,-,1
87483,AFRICAN,2
87484,NATIONS,2
87485,CUP,2
87486,COLLATED,1
87487,RESULTS,1
87488,.,1
87489,JOHANNESBURG,4
87490,1996-08-26,1
87491,Collated,1
87492,results,1
87493,of,1
87494,African,2
87495,Nations,2
87496,Cup,2
87497,preliminary,1
87498,round,1
87499,",",1
87500,second,1
87501,leg,1
87502,matches,1
87503,played,1
87504,at,1
87505,the,1
87506,weekend,1
87507,:,1
87508,Ethiopia,4
87509,1,1
87510,Uganda,4
87511,1,1
87512,2-2,1
87513,on,1
87514,aggregate,1
87515,.,1
87516,Ethiopia,4
87517,win,1
87518,4-2,1
87519,on,1
87520,penalties,1
87521,Mauritania,4
87522,v,1
87523,Benin,4
87524,postponed,1
87525,to,1
87526,Friday,1
87527,Benin,4
87528,lead,1
87529,4-1,1
87530,from,1
87531,the,1
87532,first,1
87533,leg,1
87534,Namibia,4
87535,6,1
87536,Botswana,4
87537,0,1
87538,Namibia,4
87539,win,1
87540,6-0,1
87541,on,1
87542,aggregate,1
87543,Seychelles,4
87544,1,1
87545,Mauritius,4
87546,1,1
87547,Mauritius,4
87548,win,1
87549,2-1,1
87550,on,1
87551,aggregate,1
87552,Togo,4
87553,1,1
87554,Congo,4
87555,0,1
87556,Togo,4
87557,win,1
87558,1-0,1
87559,on,1
87560,aggregaete,1
87561,Central,4
87562,African,4
87563,Republic,4
87564,walkover,1
87565,v,1
87566,Burundi,4
87567,Winners,1
87568,progress,1
87569,to,1
87570,qualifying,1
87571,groups,1
87572,to,1
87573,start,1
87574,in,1
87575,October,1
87576,.,1
87577,-DOCSTART-,1
87578,SOCCER,1
87579,-,1
87580,UKRAINIAN,2
87581,PREMIER,1
87582,DIVISION,1
87583,RESULTS,1
87584,/,1
87585,STANDINGS,1
87586,.,1
87587,KIEV,4
87588,1996-08-26,1
87589,Results,1
87590,of,1
87591,Ukraine,4
87592,premier,1
87593,division,1
87594,matches,1
87595,played,1
87596,at,1
87597,the,1
87598,weekend,1
87599,:,1
87600,Dynamo,0
87601,Kiev,0
87602,5,1
87603,Kremin,0
87604,Kremenchuk,0
87605,0,1
87606,Vorskla,0
87607,Poltava,0
87608,2,1
87609,Nyva,0
87610,Ternopil,0
87611,1,1
87612,Torpedo,0
87613,Zaporizhya,0
87614,2,1
87615,Shakhtar,0
87616,Donetsk,0
87617,1,1
87618,Kryvbas,0
87619,Kryvy,0
87620,Rig,0
87621,1,1
87622,Karpaty,0
87623,Lviv,0
87624,2,1
87625,Prykarpattya,0
87626,Ivano-Frankivsk,0
87627,0,1
87628,Zirka-Nibas,0
87629,Kirovohrad,0
87630,0,1
87631,Chornomorets,0
87632,Odessa,0
87633,2,1
87634,Metalurg,0
87635,Zaporizhya,0
87636,1,1
87637,Dnipro,0
87638,Dnipropetrovsk,0
87639,2,1
87640,CSKA,0
87641,Kiev,0
87642,1,1
87643,Standings,1
87644,(,1
87645,tabulated,1
87646,under,1
87647,played,1
87648,",",1
87649,won,1
87650,",",1
87651,drawn,1
87652,",",1
87653,lost,1
87654,",",1
87655,goals,1
87656,for,1
87657,",",1
87658,against,1
87659,",",1
87660,points,1
87661,),1
87662,:,1
87663,Dynamo,0
87664,6,1
87665,5,1
87666,0,1
87667,1,1
87668,16,1
87669,2,1
87670,15,1
87671,Vorskla,0
87672,6,1
87673,4,1
87674,2,1
87675,0,1
87676,11,1
87677,3,1
87678,14,1
87679,Dnipro,0
87680,6,1
87681,4,1
87682,1,1
87683,1,1
87684,13,1
87685,6,1
87686,13,1
87687,Chornomorets,0
87688,6,1
87689,4,1
87690,1,1
87691,1,1
87692,11,1
87693,7,1
87694,13,1
87695,Shakhtar,0
87696,6,1
87697,3,1
87698,2,1
87699,1,1
87700,10,1
87701,3,1
87702,11,1
87703,Metalurg,0
87704,6,1
87705,3,1
87706,2,1
87707,1,1
87708,9,1
87709,6,1
87710,11,1
87711,Karpaty,0
87712,6,1
87713,3,1
87714,1,1
87715,2,1
87716,9,1
87717,5,1
87718,10,1
87719,Zirka-Nibas,0
87720,6,1
87721,3,1
87722,1,1
87723,2,1
87724,6,1
87725,8,1
87726,10,1
87727,Torpedo,0
87728,6,1
87729,3,1
87730,1,1
87731,2,1
87732,8,1
87733,7,1
87734,10,1
87735,Tavria,0
87736,5,1
87737,2,1
87738,0,1
87739,3,1
87740,3,1
87741,7,1
87742,6,1
87743,Nyva,0
87744,Ternopil,0
87745,6,1
87746,2,1
87747,0,1
87748,4,1
87749,4,1
87750,11,1
87751,6,1
87752,CSKA,0
87753,6,1
87754,1,1
87755,1,1
87756,4,1
87757,4,1
87758,7,1
87759,4,1
87760,Kryvbas,0
87761,6,1
87762,1,1
87763,1,1
87764,4,1
87765,5,1
87766,9,1
87767,4,1
87768,Nyva,0
87769,Vinnytsya,0
87770,5,1
87771,0,1
87772,2,1
87773,3,1
87774,1,1
87775,7,1
87776,2,1
87777,Prykarpattya,0
87778,6,1
87779,0,1
87780,2,1
87781,4,1
87782,4,1
87783,13,1
87784,2,1
87785,Kremin,0
87786,6,1
87787,0,1
87788,1,1
87789,5,1
87790,1,1
87791,14,1
87792,1,1
87793,-DOCSTART-,1
87794,SWIMMING,1
87795,-,1
87796,POPOV,3
87797,IN,1
87798,`SERIOUS,1
87799,CONDITION,1
87800,',1
87801,AFTER,1
87802,STABBING,1
87803,.,1
87804,MOSCOW,4
87805,1996-08-26,1
87806,Russian,2
87807,double,1
87808,Olympic,2
87809,swimming,1
87810,champion,1
87811,Alexander,3
87812,Popov,3
87813,was,1
87814,in,1
87815,a,1
87816,serious,1
87817,condition,1
87818,on,1
87819,Monday,1
87820,after,1
87821,being,1
87822,stabbed,1
87823,on,1
87824,a,1
87825,Moscow,4
87826,street,1
87827,.,1
87828,A,1
87829,doctor,1
87830,said,1
87831,it,1
87832,was,1
87833,too,1
87834,early,1
87835,to,1
87836,say,1
87837,whether,1
87838,Popov,3
87839,",",1
87840,the,1
87841,only,1
87842,man,1
87843,to,1
87844,retain,1
87845,the,1
87846,Olympic,2
87847,50,1
87848,and,1
87849,100,1
87850,metres,1
87851,freestyle,1
87852,titles,1
87853,",",1
87854,would,1
87855,return,1
87856,to,1
87857,top-level,1
87858,sport,1
87859,.,1
87860, ,5
87861,His,1
87862,condition,1
87863,is,1
87864,serious,1
87865,",",1
87866, ,5
87867,said,1
87868,Rimma,3
87869,Maslova,3
87870,",",1
87871,deputy,1
87872,chief,1
87873,doctor,1
87874,of,1
87875,Hospital,4
87876,No,4
87877,31,4
87878,in,1
87879,the,1
87880,Russian,2
87881,capital,1
87882,.,1
87883, ,5
87884,But,1
87885,he,1
87886,is,1
87887,conscious,1
87888,and,1
87889,is,1
87890,talking,1
87891,and,1
87892,smiling,1
87893,.,1
87894, ,5
87895,Maslova,3
87896,told,1
87897,Reuters,0
87898,she,1
87899,was,1
87900,not,1
87901,an,1
87902,expert,1
87903,in,1
87904,sports,1
87905,medicine,1
87906,",",1
87907,but,1
87908,said,1
87909,it,1
87910,was,1
87911,too,1
87912,early,1
87913,to,1
87914,judge,1
87915,Popov,3
87916,'s,1
87917,chances,1
87918,of,1
87919,returning,1
87920,to,1
87921,competitive,1
87922,swimming,1
87923,.,1
87924,Popov,3
87925,",",1
87926,who,1
87927,won,1
87928,gold,1
87929,in,1
87930,the,1
87931,50,1
87932,and,1
87933,100,1
87934,metres,1
87935,freestyle,1
87936,at,1
87937,the,1
87938,recent,1
87939,Atlanta,2
87940,Olympics,2
87941,",",1
87942,was,1
87943,stabbed,1
87944,in,1
87945,the,1
87946,abdomen,1
87947,late,1
87948,on,1
87949,Saturday,1
87950,after,1
87951,an,1
87952,argument,1
87953,with,1
87954,a,1
87955,group,1
87956,of,1
87957,roadside,1
87958,watermelon,1
87959,sellers,1
87960,in,1
87961,south-west,1
87962,Moscow,4
87963,.,1
87964,Maslova,3
87965,said,1
87966,the,1
87967,wound,1
87968,had,1
87969,affected,1
87970,a,1
87971,lung,1
87972,and,1
87973,a,1
87974,kidney,1
87975,.,1
87976,Doctors,1
87977,operated,1
87978,on,1
87979,Popov,3
87980,",",1
87981,24,1
87982,",",1
87983,for,1
87984,three,1
87985,hours,1
87986,.,1
87987,Popov,3
87988,told,1
87989,NTV,0
87990,television,1
87991,on,1
87992,Sunday,1
87993,he,1
87994,was,1
87995,in,1
87996,no,1
87997,danger,1
87998,and,1
87999,promised,1
88000,he,1
88001,would,1
88002,be,1
88003,back,1
88004,in,1
88005,the,1
88006,pool,1
88007,shortly,1
88008,.,1
88009, ,5
88010,There,1
88011,'s,1
88012,no,1
88013,need,1
88014,to,1
88015,worry,1
88016,.,1
88017,We,1
88018,'re,1
88019,going,1
88020,to,1
88021,be,1
88022,walking,1
88023,soon,1
88024,--,1
88025,and,1
88026,swimming,1
88027,",",1
88028, ,5
88029,he,1
88030,insisted,1
88031,cheerfully,1
88032,from,1
88033,his,1
88034,bed,1
88035,in,1
88036,the,1
88037,intensive,1
88038,care,1
88039,unit,1
88040,.,1
88041,Interfax,0
88042,news,1
88043,agency,1
88044,said,1
88045,police,1
88046,had,1
88047,detained,1
88048,one,1
88049,of,1
88050,the,1
88051,attackers,1
88052,.,1
88053,It,1
88054,said,1
88055,the,1
88056,row,1
88057,started,1
88058,when,1
88059,Popov,3
88060,and,1
88061,a,1
88062,group,1
88063,of,1
88064,his,1
88065,friends,1
88066,were,1
88067,returning,1
88068,from,1
88069,a,1
88070,party,1
88071,.,1
88072,Vitaly,3
88073,Smirnov,3
88074,",",1
88075,president,1
88076,of,1
88077,the,1
88078,Russian,2
88079,National,2
88080,Olympic,2
88081,Committee,2
88082,",",1
88083,said,1
88084,President,1
88085,Boris,3
88086,Yeltsin,3
88087,had,1
88088,given,1
88089,the,1
88090,swimmer,1
88091,Russia,4
88092,'s,1
88093,top,1
88094,award,1
88095,for,1
88096,his,1
88097,Olympic,2
88098,performance,1
88099,.,1
88100, ,5
88101,I,1
88102,am,1
88103,not,1
88104,a,1
88105,doctor,1
88106,but,1
88107,I,1
88108,think,1
88109,he,1
88110,is,1
88111,doing,1
88112,all,1
88113,right,1
88114,",",1
88115, ,5
88116,said,1
88117,Smirnov,3
88118,.,1
88119,Smirnov,3
88120,said,1
88121,the,1
88122,Olympic,2
88123,Committee,2
88124,might,1
88125,ask,1
88126,the,1
88127,government,1
88128,to,1
88129,take,1
88130,measures,1
88131,to,1
88132,protect,1
88133,the,1
88134,country,1
88135,'s,1
88136,best,1
88137,athletes,1
88138,",",1
88139,some,1
88140,of,1
88141,whom,1
88142,have,1
88143,already,1
88144,chosen,1
88145,to,1
88146,live,1
88147,abroad,1
88148,for,1
88149,fear,1
88150,of,1
88151,a,1
88152,surge,1
88153,in,1
88154,crime,1
88155,in,1
88156,post-Soviet,2
88157,Russia,4
88158,.,1
88159,-DOCSTART-,1
88160,SOCCER,1
88161,-,1
88162,SLOVAK,2
88163,FIRST,1
88164,DIVISION,1
88165,RESULTS,1
88166,/,1
88167,STANDINGS,1
88168,.,1
88169,BRATISLAVA,4
88170,1996-08-26,1
88171,Results,1
88172,of,1
88173,Slovak,2
88174,first,1
88175,division,1
88176,soccer,1
88177,matches,1
88178,at,1
88179,the,1
88180,weekend,1
88181,:,1
88182,Inter,0
88183,Bratislava,0
88184,0,1
88185,Slovan,0
88186,Bratislava,0
88187,2,1
88188,Chemlon,0
88189,Humenne,0
88190,0,1
88191,Tatran,0
88192,Presov,0
88193,1,1
88194,Artmedia,0
88195,Petrzalka,0
88196,0,1
88197,JAS,0
88198,Bardejov,0
88199,0,1
88200,DAC,0
88201,Dunajska,0
88202,Streda,0
88203,1,1
88204,Spartak,0
88205,Trnava,0
88206,3,1
88207,Dukla,0
88208,Banska,0
88209,Bystrica,0
88210,3,1
88211,FC,0
88212,Nitra,0
88213,0,1
88214,MSK,0
88215,Zilina,0
88216,0,1
88217,FC,0
88218,Kosice,0
88219,2,1
88220,Petrimex,0
88221,Prievidza,0
88222,2,1
88223,FC,0
88224,Rimavska,0
88225,Sobota,0
88226,0,1
88227,Lokomotiva,0
88228,Kosice,0
88229,2,1
88230,Kerametal,0
88231,Dubnica,0
88232,0,1
88233,Standings,1
88234,(,1
88235,tabulate,1
88236,under,1
88237,games,1
88238,played,1
88239,",",1
88240,won,1
88241,",",1
88242,drawn,1
88243,",",1
88244,lost,1
88245,",",1
88246,goals,1
88247,for,1
88248,",",1
88249,goals,1
88250,against,1
88251,",",1
88252,points,1
88253,),1
88254,:,1
88255,Tatran,0
88256,Presov,0
88257,4,1
88258,3,1
88259,1,1
88260,0,1
88261,5,1
88262,0,1
88263,10,1
88264,Dukla,0
88265,Banska,0
88266,Bystrica,0
88267,4,1
88268,3,1
88269,0,1
88270,1,1
88271,7,1
88272,2,1
88273,9,1
88274,Slovan,0
88275,Bratislava,0
88276,4,1
88277,3,1
88278,0,1
88279,1,1
88280,7,1
88281,2,1
88282,9,1
88283,Petrimex,0
88284,Prievidza,0
88285,4,1
88286,3,1
88287,0,1
88288,1,1
88289,4,1
88290,2,1
88291,9,1
88292,Spartak,0
88293,Trnava,0
88294,4,1
88295,2,1
88296,2,1
88297,0,1
88298,10,1
88299,5,1
88300,8,1
88301,FC,0
88302,Kosice,0
88303,4,1
88304,2,1
88305,2,1
88306,0,1
88307,6,1
88308,3,1
88309,8,1
88310,Artmedia,0
88311,Petrzalka,0
88312,4,1
88313,1,1
88314,3,1
88315,0,1
88316,1,1
88317,0,1
88318,6,1
88319,DAC,0
88320,Dunajska,0
88321,Streda,0
88322,4,1
88323,2,1
88324,0,1
88325,2,1
88326,5,1
88327,6,1
88328,6,1
88329,FC,0
88330,Rimavska,0
88331,Sobota,0
88332,4,1
88333,2,1
88334,0,1
88335,2,1
88336,4,1
88337,5,1
88338,6,1
88339,JAS,0
88340,Bardejov,0
88341,4,1
88342,1,1
88343,2,1
88344,1,1
88345,2,1
88346,2,1
88347,5,1
88348,Chemlon,0
88349,Humenne,0
88350,4,1
88351,1,1
88352,1,1
88353,2,1
88354,1,1
88355,2,1
88356,4,1
88357,Inter,0
88358,Bratislava,0
88359,4,1
88360,1,1
88361,1,1
88362,2,1
88363,4,1
88364,6,1
88365,4,1
88366,Lokomotiva,0
88367,Kosice,0
88368,4,1
88369,1,1
88370,1,1
88371,2,1
88372,3,1
88373,5,1
88374,4,1
88375,Kerametal,0
88376,Dubnica,0
88377,4,1
88378,0,1
88379,1,1
88380,3,1
88381,3,1
88382,9,1
88383,1,1
88384,FC,0
88385,Nitra,0
88386,4,1
88387,0,1
88388,0,1
88389,4,1
88390,1,1
88391,8,1
88392,0,1
88393,MSK,0
88394,Zilina,0
88395,4,1
88396,0,1
88397,0,1
88398,4,1
88399,0,1
88400,6,1
88401,0,1
88402,-DOCSTART-,1
88403,SOCCER,1
88404,-,1
88405,HUNGARY,4
88406,FIRST,1
88407,DIVISION,1
88408,RESULTS,1
88409,/,1
88410,STANDINGS,1
88411,.,1
88412,BUDAPEST,4
88413,1996-08-26,1
88414,Hungarian,2
88415,first,1
88416,division,1
88417,soccer,1
88418,results,1
88419,and,1
88420,standings,1
88421,from,1
88422,weekend,1
88423,and,1
88424,bank,1
88425,holiday,1
88426,:,1
88427,Stadler,0
88428,0,1
88429,Haladas,0
88430,0,1
88431,MTK,0
88432,3,1
88433,Ferencvaros,0
88434,0,1
88435,Bekescsaba,0
88436,0,1
88437,BVSC,0
88438,1,1
88439,Csepel,0
88440,1,1
88441,Videoton(*,0
88442,),1
88443,1,1
88444,ZTE,0
88445,1,1
88446,Debrecen,0
88447,5,1
88448,Siofok,0
88449,0,1
88450,Ujpest,0
88451,2,1
88452,Vac,0
88453,0,1
88454,Vasas,0
88455,1,1
88456,Kispest,0
88457,3,1
88458,Pecs,0
88459,1,1
88460,Standings,1
88461,(,1
88462,tabulated,1
88463,under,1
88464,played,1
88465,",",1
88466,won,1
88467,",",1
88468,drawn,1
88469,",",1
88470,lost,1
88471,",",1
88472,goals,1
88473,for,1
88474,",",1
88475,goals,1
88476,against,1
88477,",",1
88478,points,1
88479,),1
88480,:,1
88481,1.,1
88482,Ujpest,0
88483,TE,0
88484,3,1
88485,3,1
88486,-,1
88487,-,1
88488,10,1
88489,2,1
88490,9,1
88491,2.,1
88492,MTK,0
88493,3,1
88494,3,1
88495,-,1
88496,-,1
88497,7,1
88498,1,1
88499,9,1
88500,3.,1
88501,BVSC,0
88502,3,1
88503,2,1
88504,1,1
88505,-,1
88506,6,1
88507,2,1
88508,7,1
88509,4.,1
88510,Debrecen,0
88511,3,1
88512,2,1
88513,-,1
88514,1,1
88515,10,1
88516,4,1
88517,6,1
88518,5.,1
88519,Bekescsaba,0
88520,3,1
88521,2,1
88522,-,1
88523,1,1
88524,6,1
88525,2,1
88526,6,1
88527,6.,1
88528,FTC,0
88529,3,1
88530,2,1
88531,-,1
88532,1,1
88533,8,1
88534,7,1
88535,6,1
88536,7.,1
88537,Haladas,0
88538,3,1
88539,1,1
88540,2,1
88541,-,1
88542,2,1
88543,1,1
88544,5,1
88545,8.,1
88546,Videoton,0
88547,3,1
88548,1,1
88549,1,1
88550,1,1
88551,7,1
88552,5,1
88553,4,1
88554,9.,1
88555,Vasas,0
88556,3,1
88557,1,1
88558,1,1
88559,1,1
88560,3,1
88561,3,1
88562,4,1
88563,10.,1
88564,Kispest,0
88565,3,1
88566,1,1
88567,1,1
88568,1,1
88569,6,1
88570,7,1
88571,4,1
88572,11.,1
88573,Gyor,0
88574,3,1
88575,1,1
88576,1,1
88577,1,1
88578,3,1
88579,5,1
88580,4,1
88581,12.,1
88582,Csepel,0
88583,3,1
88584,-,1
88585,3,1
88586,-,1
88587,3,1
88588,3,1
88589,3,1
88590,13.,1
88591,Pecs,0
88592,3,1
88593,1,1
88594,-,1
88595,2,1
88596,3,1
88597,5,1
88598,3,1
88599,14.,1
88600,ZTE,0
88601,3,1
88602,1,1
88603,-,1
88604,2,1
88605,3,1
88606,10,1
88607,3,1
88608,15.,1
88609,Stadler,0
88610,FC,1
88611,3,1
88612,-,1
88613,1,1
88614,2,1
88615,2,1
88616,6,1
88617,1,1
88618,16.,1
88619,III.ker.TVE,0
88620,3,1
88621,-,1
88622,1,1
88623,2,1
88624,2,1
